id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22748403,Girardu for 6 persons.,163380383,Maria - Interhome Group,,Rabat (Victoria),36.04562,14.24415,Entire home/apt,9,1,0,,,7,281,0,
42284559,b&b la Fenice by Giancarlo,190224414,Giacomo Carlos,,Rabat (Victoria),36.0422,14.24455,Private room,38,2,7,2021-12-03,0.44,1,13,6,
43710428,Charming 300 year old house in old town Victoria,303896495,Simon,,Rabat (Victoria),36.042992,14.238065,Entire home/apt,91,5,32,2021-11-25,1.81,1,124,20,
44919035,Lidda Butts Inn Bed 2,177768707,Joseph,,Rabat (Victoria),36.03954,14.24014,Shared room,13,1,32,2021-11-25,1.96,32,362,26,
51931958,Lidda Butts Inn Bed 4,177768707,Joseph,,Rabat (Victoria),36.03962,14.24012,Shared room,15,1,0,,,32,362,0,
26518811,Forty Three flat #4,16861778,Manny,,Rabat (Victoria),36.04355,14.23771,Private room,56,2,3,2021-10-22,0.68,3,359,3,
32787550,Private twin room and bath in shared Farmhouse,179991531,Roberta,,Rabat (Victoria),36.04285,14.23678,Private room,20,2,4,2020-03-06,0.16,3,0,0,
26992497,B5 2 bunk beds for 4 guests with  shared bathroom,202019217,Louise,,Rabat (Victoria),36.0436,14.23903,Private room,145,1,5,2021-08-21,0.13,6,345,1,
39916436,Double room Il-Kastello,70910801,Vittoria,,Rabat (Victoria),36.04644,14.23954,Private room,37,1,12,2021-12-28,0.49,2,238,7,
36827361,Santa Marija House (1)-Double Room with AC,276796567,Charlie,,Rabat (Victoria),36.04265,14.23835,Private room,65,1,2,2020-08-06,0.07,3,363,0,
53525611,★ Deluxe Studio in a 900 year old Luxury Home,318717613,Zzzing,,Rabat (Victoria),36.04518,14.2367,Entire home/apt,49,1,2,2021-12-13,2,32,272,2,
15563964,Savina Living  Studio App No 4,66910231,Venxik,,Rabat (Victoria),36.0444,14.23989,Private room,90,1,0,,,1,364,0,
26932831,B3 Double bed eshared bathroom for 2 guests,202019217,Louise,,Rabat (Victoria),36.04475,14.23812,Private room,57,1,1,2019-08-17,0.03,6,212,0,
38033809,SUNSET ROOM,275799744,Patrice,,Rabat (Victoria),36.04431,14.23766,Private room,100,2,7,2021-10-22,0.41,6,234,4,
42042518,Lidda Butts Inn,177768707,Joseph,,Rabat (Victoria),36.03656,14.23949,Private room,30,1,3,2021-01-10,0.16,32,213,1,
40792779,Chambre tout confort lits jumeaux,168878367,Agnes,,Rabat (Victoria),36.04572,14.23761,Private room,55,2,0,,,4,363,0,
38370674,Restored townhouse in the centre of Victoria Rm.5,288378324,Liliana,,Rabat (Victoria),36.04463,14.24012,Private room,75,2,8,2021-10-02,0.29,6,356,3,
42041689,Lidda Butts Inn,177768707,Joseph,,Rabat (Victoria),36.04146,14.23929,Private room,20,1,1,2021-06-16,0.15,32,179,1,
26931603,B1 Double bed with a private ensuite for 2 guests,202019217,Louise,,Rabat (Victoria),36.04452,14.23881,Private room,66,1,4,2021-10-21,0.14,6,363,3,
44925745,A modern apartment on the outskirts of Victoria,362877543,Nicola,,Rabat (Victoria),36.03481,14.23809,Private room,26,1,0,,,1,22,0,
36829236,Santa Marija House  (2) Double Room with AC,276796567,Charlie,,Rabat (Victoria),36.04258,14.23845,Private room,65,1,5,2021-10-21,0.17,3,361,2,
38033345,Provicario : Chambre Double hyper centre,275799744,Patrice,,Rabat (Victoria),36.04504,14.23761,Private room,100,2,1,2021-10-15,0.39,6,280,1,
39891895,Suite IL-Kastello,70910801,Vittoria,,Rabat (Victoria),36.04634,14.2401,Private room,48,1,12,2021-09-12,0.49,2,239,5,
36906412,DUPLEX ROOM,275799744,Patrice,,Rabat (Victoria),36.04377,14.23919,Private room,120,2,1,2020-02-25,0.04,6,235,0,
40556377,Chambre de caractère en plein centre de Victoria,168878367,Agnes,,Rabat (Victoria),36.04568,14.23742,Private room,60,2,0,,,4,363,0,
36830154,Santa Marija House  (3 )-Superior Suite with AC,276796567,Charlie,,Rabat (Victoria),36.04397,14.23975,Private room,75,1,3,2021-10-24,0.16,3,355,1,
26932188,B4 Main bedroom with ensuite for 2 guests,202019217,Louise,,Rabat (Victoria),36.04311,14.23964,Private room,66,1,10,2021-10-09,0.25,6,364,1,
38032029,Provicario : Chambre Deluxe hyper centre,275799744,Patrice,,Rabat (Victoria),36.04502,14.23842,Private room,110,2,0,,,6,293,0,
29898726,"SeaviewBedroom, private bath in a shared Farmhouse",179991531,Roberta,,Rabat (Victoria),36.04254,14.23731,Private room,27,2,15,2019-12-16,0.42,3,0,0,
38371350,Penthouse living in the centre of Victoria. Rm.6,288378324,Liliana,,Rabat (Victoria),36.04318,14.2399,Private room,125,2,1,2021-06-05,0.14,6,244,1,
53525607,Deluxe Penthouse in a UNESCO protected area,318717613,Zzzing,,Rabat (Victoria),36.0433,14.23673,Entire home/apt,49,1,0,,,32,271,0,
15710835,Character farmhouse in old town Victoria,58884696,David,,Rabat (Victoria),36.04306,14.23655,Entire home/apt,62,2,152,2021-12-29,2.72,1,215,25,
5176018,Dar Ghax-Xemx Farmhouse,20589868,George,,Rabat (Victoria),36.04409,14.23673,Entire home/apt,67,2,247,2021-12-13,3.03,2,275,18,
53525610,900 year old luxury home in a UNESCO area,318717613,Zzzing,,Rabat (Victoria),36.04359,14.23807,Entire home/apt,49,1,1,2021-12-15,1,32,264,1,
45505530,"Semi-detached house with pool, in the capital!",17072417,Susann,,Rabat (Victoria),36.04277,14.23461,Entire home/apt,231,3,1,2021-07-25,0.19,3,362,1,
6358678,Moderen cosy 2 bedroom penthouse,31652475,Alison,,Rabat (Victoria),36.04152,14.23813,Entire home/apt,75,4,55,2019-11-05,0.69,6,0,0,
44318555,"Bright, spacious apartment in Victoria, Gozo",100158025,Vicky,,Rabat (Victoria),36.03644,14.24053,Entire home/apt,55,3,0,,,1,332,0,
2740761,Derek's Victoria Home,14013856,Duncan,,Rabat (Victoria),36.04352,14.23685,Entire home/apt,70,5,83,2021-10-27,0.91,2,363,7,
47738882,300y/o Gozo Villa with 2 Pools + Incredible Garden,223353078,Jay,,Rabat (Victoria),36.04222,14.23558,Entire home/apt,186,1,23,2021-12-19,2.80,7,298,23,
44330435,★ Central LUX Apartment w/ HEATED POOL & terrace ⮕,316432236,Karl,,Birkirkara,35.89358,14.46536,Entire home/apt,237,1,2,2020-08-17,0.12,35,365,0,
35242887,Superior Gozo Apartment Flat 1,162228587,Robert,,Rabat (Victoria),36.03912,14.24252,Entire home/apt,139,1,3,2020-08-03,0.10,49,364,0,
35295492,Superior Gozo Apartment Flat 3,162228587,Robert,,Rabat (Victoria),36.03912,14.24252,Entire home/apt,139,1,0,,,49,364,0,
13875747,1 bedroom penthouse near hospital & University,6158728,Ian,,Birkirkara,35.90215,14.46892,Entire home/apt,70,5,2,2017-08-26,0.04,33,364,0,
39996644,1 bedroom boutique Townhouse in the village core,98164387,Brian,,Birkirkara,35.89966,14.46583,Entire home/apt,60,2,0,,,2,363,0,
43501228,Home away from Home,154297750,Krista,,Birkirkara,35.89575,14.46809,Entire home/apt,95,2,0,,,1,363,0,
35077366,Comfortable Room 1 Cosy and Welcoming,155547935,Lourdes,,Birkirkara,35.894,14.46363,Private room,20,3,2,2021-06-23,0.06,4,365,1,
52158794,"Lovely room for 2, in Piazza St Helen's Basilica",380269732,Silvi,,Birkirkara,35.90121,14.46696,Private room,25,1,0,,,2,332,0,
14884373,3 bedroom Modern apartment close to Sliema,6158728,Ian,,Birkirkara,35.90088,14.47117,Entire home/apt,70,21,0,,,33,364,0,
21221236,Ta Teresa Suite in the house with a Maltese Heart,153340292,Jacqueline,,Birkirkara,35.89768,14.46857,Private room,25,7,18,2019-12-06,0.36,3,178,0,
1099384,Heliopolis - Baroque Palazzo,6039209,Anna,,Birkirkara,35.90049,14.46509,Private room,59,2,84,2019-10-08,0.83,1,183,0,
52198834,Bright & Spacious Apartment with Terrace,10881375,Yana,,Birkirkara,35.8942,14.46129,Private room,60,1,0,,,1,365,0,
27549725,Maison Jolie Residence 4,105852563,Dragan,,Birkirkara,35.90062,14.46156,Private room,30,3,5,2021-09-18,0.12,4,147,1,
21006171,279 Presley Central Malta,148776786,Darren,,Birkirkara,35.89896,14.4637,Private room,27,4,66,2021-09-15,1.28,3,89,5,
35078752,Warm and Welcoming Room 3,155547935,Lourdes,,Birkirkara,35.89519,14.46416,Private room,20,3,7,2021-08-06,0.24,4,365,2,
50875969,Private room with airconditioning and private bath,35263484,Victoria,,Birkirkara,35.89485,14.47571,Private room,20,3,9,2021-10-23,1.66,1,151,9,
33191382,A unique cosy room in a tranquil private complex,243651976,Josanne,,Birkirkara,35.89589,14.46734,Private room,30,3,12,2019-09-27,0.40,1,147,0,
7694393,Comfortable Room in Central Malta,40411722,Sonia,,Birkirkara,35.89816,14.47374,Private room,20,2,42,2018-09-19,0.60,2,347,0,
18853574,Maison Jolie Residence 3,105852563,Dragan,,Birkirkara,35.90173,14.4619,Private room,20,3,24,2021-09-03,0.45,4,147,2,
35079095,Warm and Welcoming Room 4,155547935,Lourdes,,Birkirkara,35.89492,14.46532,Private room,20,3,1,2021-07-10,0.17,4,365,1,
35078462,Comfortable Room 2 Cosy and Welcoming,155547935,Lourdes,,Birkirkara,35.89505,14.46365,Private room,20,3,1,2019-09-08,0.04,4,365,0,
18930487,Maison Jolie Residence 2,105852563,Dragan,,Birkirkara,35.89991,14.46042,Private room,20,3,18,2021-07-17,0.41,4,147,2,
21329030,Ta Liena Suite in the House with a Maltese Heart,153340292,Jacqueline,,Birkirkara,35.89743,14.46736,Private room,50,7,14,2019-10-20,0.28,3,178,0,
33866889,Home from Home,131564711,Michelle,,Birkirkara,35.89921,14.47215,Private room,22,15,0,,,1,365,0,
22950085,Private double bedroom in apartment,15723191,Simon,,Birkirkara,35.89778,14.46686,Private room,20,4,44,2021-11-03,0.94,1,362,7,
34816893,Modern private room with bathroom in Birkirkara,262489082,Tayseer,,Birkirkara,35.90066,14.47186,Private room,20,3,1,2019-06-23,0.03,1,90,0,
52126741,Prince House,338335639,Rita,,Birkirkara,35.90176,14.45328,Private room,45,2,0,,,1,90,0,
49008013,Private Double Bedroom,54241125,Joan,,Birkirkara,35.89607,14.47227,Private room,35,3,0,,,4,358,0,
49010583,Single Bedroom,54241125,Joan,,Birkirkara,35.89569,14.4738,Private room,30,3,1,2021-08-01,0.20,4,365,1,
27668028,Beautiful Modern Apartment,205324581,Oluwole,,Birkirkara,35.89931,14.47408,Private room,20,1,18,2020-03-15,0.45,1,349,0,
34309608,Queen-bed in a private room (en-suite),212089468,Glory,,Birkirkara,35.8999,14.47453,Private room,34,1,3,2019-06-15,0.09,1,213,0,
6280531,Tastefully finished Apartment,32648592,Greta,,Birkirkara,35.89564,14.46815,Private room,25,5,18,2019-09-15,0.23,1,364,0,
16307399,Modern Apartment! Central Malta,86843083,Steph,,Birkirkara,35.89873,14.47692,Entire home/apt,40,1,125,2021-12-18,2.30,2,229,26,
5961915,Private room opposite University/MaterDei Hospital,30687588,Stven,,Birkirkara,35.89799,14.47462,Private room,19,15,4,2021-10-16,0.05,1,363,2,
34440047,"Friendly House owners, as normal Living lifestyles",259979386,Anna,,Birkirkara,35.89198,14.46956,Private room,23,5,0,,,1,89,0,
32999543,Central Apartment close to University,248362630,Dione,,Birkirkara,35.89852,14.47715,Entire home/apt,75,5,5,2021-07-26,0.15,1,126,2,
50966721,"New 2 bedrooms, kitchen, dining, living & balcony.",241289075,Thomas,,Birkirkara,35.89954,14.47437,Entire home/apt,50,2,6,2021-12-19,1.21,1,216,6,
26005805,Central and Bright Studio Penthouse with views.,195459684,Stephanie,,Birkirkara,35.89804,14.47754,Entire home/apt,36,1,62,2021-12-07,1.52,1,175,14,
39608130,Cozy apartmentin swatar,88755207,Mariella,,Birkirkara,35.8974,14.47503,Entire home/apt,49,4,0,,,2,84,0,
39499310,Cosy Apartment in Swatar,303440351,Milda,,Birkirkara,35.89674,14.47547,Entire home/apt,43,3,1,2021-05-31,0.14,1,361,1,
27442280,"Room, shared appartment",88096507,Jonathan,,Birkirkara,35.89478,14.46078,Private room,50,3,2,2019-08-10,0.05,2,89,0,
36756703,room 3,274467049,Prince,,Birkirkara,35.89843,14.477,Private room,29,3,4,2019-10-13,0.14,3,365,0,
36581759,bed room 2,274467049,Prince,,Birkirkara,35.89754,14.47651,Private room,30,2,7,2021-07-27,0.24,3,364,1,
49010579,Large Double Bedroom sleep four people,54241125,Joan,,Birkirkara,35.89788,14.47235,Private room,100,3,0,,,4,365,0,
38033747,Maisonette,216427521,Jesmond,,Birkirkara,35.89843,14.4755,Entire home/apt,72,30,0,,,3,173,0,
51080056,Cosy 2 bedroom house in Birkirkara,330344334,Tiana,,Birkirkara,35.90253,14.46108,Private room,50,2,0,,,1,365,0,
36506581,Bedroom No 1,274467049,Prince,,Birkirkara,35.89935,14.4761,Private room,30,2,2,2019-10-20,0.07,3,364,0,
20649967,Quite house,29373983,Sebastiano,,Birkirkara,35.89442,14.46238,Private room,40,3,1,2017-08-28,0.02,2,90,0,
18820057,Double bedroom with private balcony,131035416,Dragana,,Birkirkara,35.89602,14.46395,Private room,30,1,13,2019-09-19,0.42,1,0,0,
211589,Twin / Double bedroom with bathroom,1038788,Joseph,,Birkirkara,35.90137,14.46381,Private room,40,3,24,2016-03-07,0.21,1,0,0,
34726454,Ensuit private bedroom swatar,21979327,Tim,,Birkirkara,35.89744,14.47614,Private room,45,3,0,,,1,365,0,
21588777,Privated double bedroom with shower-ensuite,7888559,Anna,,Birkirkara,35.89639,14.46668,Private room,16,32,0,,,3,0,0,
12869306,Single Room in Shared Apartment,70308374,Veronica,,Birkirkara,35.89217,14.47292,Private room,14,10,9,2020-05-31,0.14,8,0,0,
39681229,Pleasant Modern Apartment in Birkirkara,304866828,Deborah,,Birkirkara,35.89402,14.47044,Private room,25,3,0,,,1,0,0,
8377898,Villa Valley Heights,8274730,Reno,,Birkirkara,35.89603,14.47289,Entire home/apt,125,7,0,,,3,0,0,
14904909,Guest House,93589999,Alex,,Birkirkara,35.89932,14.47515,Private room,70,1,1,2016-10-06,0.02,1,0,0,
38063268,Private shared Room in brand new flats,288834125,Clayton,,Birkirkara,35.8995,14.46561,Private room,29,4,0,,,1,0,0,
30947262,Bachelors' Syndicate,107047843,Joseph,,Birkirkara,35.89943,14.47554,Private room,23,1,2,2019-08-03,0.07,1,0,0,
44198387,★ Central LUX Penthouse w/ HEATED POOL & terrace ⮕,316432236,Karl,,Birkirkara,35.89418,14.46605,Entire home/apt,237,1,8,2020-10-21,0.47,35,0,0,
38714252,Charming house with Garden view and pool access,99774253,Samuel,,Birkirkara,35.89982,14.46396,Entire home/apt,48,2,8,2020-03-08,0.31,1,0,0,
43708876,"Modern & Spacious 3BR APT, close to Uni, Hos & Ent",308498349,Christopher,,Birkirkara,35.89753,14.47511,Entire home/apt,75,3,3,2020-08-25,0.18,1,0,0,
37104051,Beautiful comfortable quiet place to live n relax.,279097261,Fakhra,,Birkirkara,35.89935,14.47595,Private room,20,1,20,2020-01-29,0.68,1,0,0,
40812308,Luxurious cousy apartment,317331351,Alina,,Birkirkara,35.90032,14.46125,Private room,70,1,0,,,1,0,0,
49671609,Villa Gatt Room 102,400237657,Maurizio,,Birkirkara,35.901215,14.468577,Private room,11,3,0,,,2,1,0,
43885916,Lidda Butts Inn Annex Room 4,177768707,Joseph,,Fontana,36.04024,14.2394,Private room,30,1,9,2021-11-13,0.50,32,360,4,
51931915,Lidda Butts Inn Bed 3,177768707,Joseph,,Fontana,36.03982,14.23915,Shared room,15,1,2,2021-09-22,0.56,32,362,2,
49619144,Villa Gatt Rooms 104,400237657,Maurizio,,Birkirkara,35.90182,14.47059,Private room,15,3,1,2021-07-19,0.18,2,0,1,
40099304,Villa Ambrosia Casa Rurali,309439909,Jayne,,Fontana,36.04017,14.23881,Private room,40,3,0,,,1,173,0,
41446294,Bedroom Includes En-suite & Balcony. Swatar/Msida,326142055,Adel,,Birkirkara,35.89954,14.47438,Private room,14,1,4,2020-02-25,0.17,1,0,0,
35544417,Private bedroom ensuite bathroom and pool sea room,21648130,Marzio,,Fontana,36.04023,14.23328,Private room,40,1,4,2021-10-16,0.14,3,361,1,
18968176,Chimes - country views + air-con & heating,36688602,Melissa,,Fontana,36.03815,14.23645,Entire home/apt,54,2,15,2021-10-20,0.28,14,23,3,
23353194,Lunzjata Inn Camera King,172976614,Lunzjata,,Fontana,36.03779,14.23596,Private room,100,2,2,2018-07-05,0.05,2,268,0,
43262791,Suite with Kitchen @ Happy Healthy Gozo,130713272,Julia,,Fontana,36.03815,14.23797,Private room,197,2,1,2021-08-10,0.21,3,352,1,
49894314,Small room with terrace @Happy and Healthy Gozo,130713272,Julia,,Fontana,36.03791,14.23802,Private room,80,2,1,2021-07-22,0.19,3,173,1,
43314492,Quadruple room @Happy and Healthy Gozo,130713272,Julia,,Fontana,36.03833,14.23663,Private room,90,2,0,,,3,358,0,
38797831,Central located townhouse - id-Dar tar-Rizzi,296785098,Bernice,,Fontana,36.03697,14.23622,Entire home/apt,140,1,45,2021-10-26,1.67,1,237,18,
2316524,Nice and quiet flat with terrasse,4839856,Roberto Maria,,Fontana,36.04154,14.23477,Entire home/apt,35,3,78,2021-10-22,1.18,1,231,8,
26772820,Mordern apartment in Gozo,82890336,Bjorn,,Fontana,36.03858,14.23648,Entire home/apt,79,2,118,2021-12-14,2.84,2,354,27,
21318601,Central townhouse: sleeps 8  ideal for carnival!!,77869472,Amelia,,Fontana,36.03823,14.23743,Entire home/apt,260,3,1,2019-08-15,0.03,1,89,0,
40176268,Ta Giza Apartments Flat 2,309568120,Gordon,,Fontana,36.04116,14.23458,Entire home/apt,69,2,19,2021-10-27,0.84,2,362,15,
40114378,Ta Giza Apartments - Home Away from Home Flat 1,309568120,Gordon,,Fontana,36.04142,14.23529,Entire home/apt,44,2,17,2021-08-25,0.70,2,0,4,
23370499,Lunzjata Inn Camera Matrimoniale,172976614,Lunzjata,,Fontana,36.0391,14.23581,Private room,80,2,1,2018-07-25,0.02,2,0,0,
50336331,Beautiful and spacious 2 double bedroom apartment,406509436,Angelica,,Pieta,35.89214,14.49178,Entire home/apt,65,2,19,2021-12-28,2.85,1,147,19,
34405736,Villa Ambrosia Gastro Bed and Breakfast,12418385,Christopher,,Fontana,36.03962,14.23842,Private room,41,2,0,,,1,0,0,
46118500,Villeleynah Holiday Home,14973243,Kevin,,Fontana,36.03365,14.23305,Entire home/apt,291,7,7,2021-12-19,0.92,13,244,7,
52556161,Lovely 1 Bedroom Apartment in Msida | Bright,425379910,Michael,,Pieta,35.89353,14.49069,Entire home/apt,36,5,1,2021-12-12,1,3,354,1,
27639785,One bedroom appartment.,99405269,Clint,,Pieta,35.88979,14.49432,Entire home/apt,55,2,3,2019-10-07,0.09,2,0,0,
28931953,Beautiful and new apartment in the central area,179625723,Sandro,,Pieta,35.894039,14.491007,Entire home/apt,99,3,66,2021-12-24,1.68,1,209,16,
49996023,Nice Bedroom with Private Bathroom Msida/Valletta,84414008,Oneris,,Pieta,35.89362,14.49354,Private room,25,3,8,2021-09-25,1.33,1,53,8,
50928453,"Large outdoor area, SUPER WIFI, clean 2BR central",222527557,360 Estates,,Pieta,35.88925,14.49262,Entire home/apt,98,3,3,2021-09-19,0.55,380,365,3,
52930078,"Central PENT with PRVT Balcony, WIFI & COMFY BED",222527557,360 Estates,,Pieta,35.89018,14.49042,Entire home/apt,105,3,0,,,380,355,0,
53035018,Private room in stylish penthouse,64655365,Bernard,,Pieta,35.89085,14.49087,Private room,33,1,10,2021-12-22,6.25,1,32,10,
53856268,Spacious 1 bedroom right by the marina promenade,21587096,Anastasia,,Pieta,35.89416,14.491,Private room,22,1,2,2021-12-29,2,1,36,2,
41525046,"Lovely penthouse whit sea views ,301",174040928,Biljana,,Pieta,35.89543,14.49395,Private room,84,1,2,2020-07-31,0.09,10,365,0,
48239257,Double private room with balcony and garden view,388997539,Dejan,,Pieta,35.89513,14.49476,Private room,61,1,11,2021-11-28,1.08,10,360,11,
32248646,MOST CENTRAL MALTA ACCOMMODATION.,22699311,James &Jacob,,Pieta,35.89321,14.49642,Private room,51,5,7,2021-08-26,0.30,5,113,2,
48239454,Double private room with balcony and garden view,388997539,Dejan,,Pieta,35.89631,14.49587,Private room,60,1,2,2021-11-21,0.78,10,360,2,
30960842,Ma - Msida Sea View R4,215385205,Ma,,Pieta,35.89416,14.49221,Private room,26,1,8,2020-08-19,0.22,3,365,0,
7832559,Experience a Maltese Seaview Penthouse!,41246731,Maurizio,,Pieta,35.89325,14.49341,Private room,58,3,51,2020-08-18,0.67,2,317,0,
13181923,Double Room near Valletta Private bathroom Balcony,13854765,Carine,,Pieta,35.89234,14.4971,Private room,35,1,163,2020-03-02,2.41,1,73,0,
32273932,"A Promise ,Malta  MOST CENTRAL  ACCOMMODATION",22699311,James &Jacob,,Pieta,35.89321,14.49642,Private room,39,5,40,2021-12-18,1.63,5,113,16,
41526851,Modern Furnished Double Bedroom With Balcony,174040928,Biljana,,Pieta,35.89584,14.49453,Private room,63,1,1,2020-08-11,0.06,10,365,0,
35235773,Ma - Msida Sea View R1,215385205,Ma,,Pieta,35.89486,14.49553,Private room,25,1,4,2019-09-28,0.14,3,365,0,
31882353,Private bedroom near Valletta & Private bathroom,43399245,Nicholas,,Pieta,35.89281,14.49193,Private room,36,3,46,2021-12-26,1.36,4,142,18,
48219012,Double private room 104,388997539,Dejan,,Pieta,35.89666,14.49614,Private room,46,1,13,2021-12-20,1.26,10,356,13,
42167754,Wonderful sea view room with  Maltese balcony,174040928,Biljana,,Pieta,35.89586,14.49468,Private room,81,1,6,2020-09-10,0.27,10,359,0,
50028315,Cozy room with private bathroom (central),255191480,Lyna,,Pieta,35.89139,14.49264,Private room,22,1,55,2021-12-13,8.29,1,126,55,
31086591,Ma - Msida Sea View R5,215385205,Ma,,Pieta,35.89476,14.49349,Private room,30,1,6,2019-07-31,0.18,3,365,0,
34405720,Very spacious room with balcony near Valletta,259727128,Julian,,Pieta,35.89033,14.49149,Private room,38,1,1,2021-08-08,0.21,1,90,1,
44601436,City Ensuite with private bathroom TV and A/C,41246731,Maurizio,,Pieta,35.89484,14.492,Private room,80,5,0,,,2,345,0,
40834070,Amazing Top Floor Room close to Valletta Center,174040928,Biljana,,Pieta,35.89492,14.49444,Private room,84,1,2,2020-08-23,0.09,10,359,0,
38282836,The Apartment is very spacious modern apartment,206721353,Roslyn,,Pieta,35.89211,14.49261,Private room,25,15,0,,,2,83,0,
45398172,Luxury central top floor sunset studio penthouse,3154245,Ron,,Pieta,35.89119,14.4913,Entire home/apt,100,4,13,2021-11-18,2.89,2,252,13,
50386808,Seafront DELUXE APT & Balcony opposite the harbour,222527557,360 Estates,,Pieta,35.89561,14.49348,Entire home/apt,75,3,8,2021-12-12,1.68,380,349,8,
52204525,Newly built Apartment close to all amenities.,43870303,Shawn,,Pieta,35.89308,14.49236,Entire home/apt,52,4,1,2021-10-12,0.37,4,361,1,
52556647,Lovely 1 Bedroom Penthouse | Central Area | Msida,425379910,Michael,,Pieta,35.89236,14.49225,Entire home/apt,46,3,1,2021-12-12,1,3,240,1,
27573750,Apartment in Pieta,206721353,Roslyn,,Pieta,35.89241,14.49293,Private room,40,7,0,,,2,365,0,
49021061,2 HOOKHAM FRERE ~ studio apt in central Malta,16736668,Matthew James,,Pieta,35.89284,14.49383,Entire home/apt,60,2,17,2021-11-21,2.22,1,164,17,
40604089,🐾 XL Central Home 🐾 (Close to Valletta & Sliema),257569061,Nicholas,,Pieta,35.89094,14.49168,Entire home/apt,149,1,14,2021-11-23,2.18,5,357,14,
46541541,"Massive 5BR, brand new central duplex APT, SLPS 16",222527557,360 Estates,,Pieta,35.89163,14.49072,Entire home/apt,529,3,0,,,380,365,0,
36483604,Waterfront 3 bedrooms apartment close to Valetta,201477800,Andreea,,Pieta,35.89447,14.49143,Entire home/apt,127,2,43,2021-10-18,1.47,4,155,6,
38430169,Msida / Pieta House with roof-top terrace,212349773,Manuel,,Pieta,35.89297,14.49168,Entire home/apt,30,7,1,2020-03-20,0.05,4,303,0,
